estado,municipio,bioma,ano,mês,dia,estacao
MATO GROSSO,SANTA CRUZ DO XINGU,Amazônia,2024,7,12,Inverno
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2024,7,12,Inverno
PIAUÍ,ALTOS,Caatinga,2024,7,12,Inverno
PARÁ,AVEIRO,Amazônia,2024,7,12,Inverno
PARÁ,PACAJÁ,Amazônia,2024,7,12,Inverno
PARÁ,BREVES,Amazônia,2024,7,12,Inverno
PARÁ,NOVO REPARTIMENTO,Amazônia,2024,7,12,Inverno
PARÁ,CAMETÁ,Amazônia,2024,7,12,Inverno
CEARÁ,CASCAVEL,Caatinga,2024,7,12,Inverno
CEARÁ,AQUIRAZ,Caatinga,2024,7,12,Inverno
PIAUÍ,FLORIANO,Cerrado,2024,7,12,Inverno
PIAUÍ,CANAVIEIRA,Cerrado,2024,7,12,Inverno
PIAUÍ,GUADALUPE,Cerrado,2024,7,12,Inverno
MARANHÃO,SÃO BENEDITO DO RIO PRETO,Cerrado,2024,7,12,Inverno
MARANHÃO,SANTA RITA,Amazônia,2024,7,12,Inverno
MARANHÃO,SÃO JOSÉ DE RIBAMAR,Amazônia,2024,7,12,Inverno
MARANHÃO,MILAGRES DO MARANHÃO,Cerrado,2024,7,12,Inverno
MARANHÃO,BELÁGUA,Cerrado,2024,7,12,Inverno
MARANHÃO,BARREIRINHAS,Cerrado,2024,7,12,Inverno
MARANHÃO,PERITORÓ,Cerrado,2024,7,12,Inverno
MARANHÃO,COROATÁ,Cerrado,2024,7,12,Inverno
PIAUÍ,COLÔNIA DO PIAUÍ,Caatinga,2024,7,12,Inverno
PIAUÍ,PICOS,Caatinga,2024,7,12,Inverno
PIAUÍ,IPIRANGA DO PIAUÍ,Caatinga,2024,7,12,Inverno
MARANHÃO,SANTANA DO MARANHÃO,Cerrado,2024,7,12,Inverno
MARANHÃO,ARAIOSES,Cerrado,2024,7,12,Inverno
PIAUÍ,MIGUEL ALVES,Cerrado,2024,7,12,Inverno
PIAUÍ,BARRAS,Caatinga,2024,7,12,Inverno
MARANHÃO,BURITI,Caatinga,2024,7,12,Inverno
PIAUÍ,PAU D'ARCO DO PIAUÍ,Caatinga,2024,7,12,Inverno
PIAUÍ,TERESINA,Caatinga,2024,7,12,Inverno
MARANHÃO,CAXIAS,Cerrado,2024,7,12,Inverno
MARANHÃO,MIRADOR,Cerrado,2024,7,12,Inverno
MARANHÃO,BOM JARDIM,Amazônia,2024,7,12,Inverno
TOCANTINS,ANANÁS,Amazônia,2024,7,12,Inverno
MARANHÃO,PORTO FRANCO,Cerrado,2024,7,12,Inverno
TOCANTINS,AXIXÁ DO TOCANTINS,Cerrado,2024,7,12,Inverno
TOCANTINS,WANDERLÂNDIA,Amazônia,2024,7,12,Inverno
TOCANTINS,ARAGUATINS,Cerrado,2024,7,12,Inverno
TOCANTINS,PAU D'ARCO,Amazônia,2024,7,12,Inverno
PARÁ,RIO MARIA,Amazônia,2024,7,12,Inverno
PARÁ,XINGUARA,Amazônia,2024,7,12,Inverno
PARÁ,REDENÇÃO,Amazônia,2024,7,12,Inverno
MARANHÃO,SÃO JOÃO DO CARÚ,Amazônia,2024,7,12,Inverno
MARANHÃO,CENTRO DO GUILHERME,Amazônia,2024,7,12,Inverno
MARANHÃO,AÇAILÂNDIA,Amazônia,2024,7,12,Inverno
TOCANTINS,BRASILÂNDIA DO TOCANTINS,Cerrado,2024,7,12,Inverno
PIAUÍ,PORTO ALEGRE DO PIAUÍ,Cerrado,2024,7,12,Inverno
PIAUÍ,MARCOS PARENTE,Cerrado,2024,7,12,Inverno
MARANHÃO,NOVA IORQUE,Cerrado,2024,7,12,Inverno
PARÁ,ACARÁ,Amazônia,2024,7,12,Inverno
PARÁ,SÃO GERALDO DO ARAGUAIA,Amazônia,2024,7,12,Inverno
PARÁ,CURIONÓPOLIS,Amazônia,2024,7,12,Inverno
MARANHÃO,CAJARI,Amazônia,2024,7,12,Inverno
MARANHÃO,VIANA,Amazônia,2024,7,12,Inverno
MARANHÃO,MARAJÁ DO SENA,Cerrado,2024,7,12,Inverno
MARANHÃO,BACABAL,Amazônia,2024,7,12,Inverno
MARANHÃO,BELA VISTA DO MARANHÃO,Amazônia,2024,7,12,Inverno
MARANHÃO,IGARAPÉ DO MEIO,Amazônia,2024,7,12,Inverno
MARANHÃO,SÃO MATEUS DO MARANHÃO,Amazônia,2024,7,12,Inverno
MARANHÃO,ITAIPAVA DO GRAJAÚ,Cerrado,2024,7,12,Inverno
MARANHÃO,JENIPAPO DOS VIEIRAS,Cerrado,2024,7,12,Inverno
MARANHÃO,BARRA DO CORDA,Cerrado,2024,7,12,Inverno
MARANHÃO,ARAME,Amazônia,2024,7,12,Inverno
MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado,2024,7,12,Inverno
CEARÁ,ARARIPE,Caatinga,2024,7,12,Inverno
BAHIA,IRAJUBA,Mata Atlântica,2024,7,12,Inverno
RIO DE JANEIRO,NATIVIDADE,Mata Atlântica,2024,7,12,Inverno
BAHIA,ITUAÇU,Caatinga,2024,7,12,Inverno
BAHIA,CÂNDIDO SALES,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,NINHEIRA,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,PASSA QUATRO,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,PIRAPORA,Cerrado,2024,7,12,Inverno
MINAS GERAIS,ELÓI MENDES,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,CALDAS,Mata Atlântica,2024,7,12,Inverno
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2024,7,12,Inverno
MATO GROSSO,ARAGUAIANA,Cerrado,2024,7,12,Inverno
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2024,7,12,Inverno
MINAS GERAIS,JANAÚBA,Cerrado,2024,7,12,Inverno
MINAS GERAIS,OLIVEIRA,Mata Atlântica,2024,7,12,Inverno
GOIÁS,JATAÍ,Cerrado,2024,7,12,Inverno
BAHIA,COCOS,Cerrado,2024,7,12,Inverno
MINAS GERAIS,CLÁUDIO,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,BARÃO DE COCAIS,Mata Atlântica,2024,7,12,Inverno
GOIÁS,PALMEIRAS DE GOIÁS,Cerrado,2024,7,12,Inverno
GOIÁS,BELA VISTA DE GOIÁS,Cerrado,2024,7,12,Inverno
GOIÁS,ÁGUA FRIA DE GOIÁS,Cerrado,2024,7,12,Inverno
GOIÁS,CAÇU,Cerrado,2024,7,12,Inverno
MINAS GERAIS,CABECEIRA GRANDE,Cerrado,2024,7,12,Inverno
GOIÁS,COCALZINHO DE GOIÁS,Cerrado,2024,7,12,Inverno
GOIÁS,PADRE BERNARDO,Cerrado,2024,7,12,Inverno
GOIÁS,FORMOSA,Cerrado,2024,7,12,Inverno
GOIÁS,CATALÃO,Cerrado,2024,7,12,Inverno
GOIÁS,PIRES DO RIO,Cerrado,2024,7,12,Inverno
MINAS GERAIS,ITAGUARA,Mata Atlântica,2024,7,12,Inverno
GOIÁS,CROMÍNIA,Cerrado,2024,7,12,Inverno
MATO GROSSO,BARÃO DE MELGAÇO,Pantanal,2024,7,12,Inverno
GOIÁS,SANTA RITA DO ARAGUAIA,Cerrado,2024,7,12,Inverno
MINAS GERAIS,BRÁS PIRES,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,SANTANA DOS MONTES,Mata Atlântica,2024,7,12,Inverno
BAHIA,IUIU,Cerrado,2024,7,12,Inverno
GOIÁS,SANTA HELENA DE GOIÁS,Cerrado,2024,7,12,Inverno
MINAS GERAIS,NOVA LIMA,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,LAVRAS,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,BURITIS,Cerrado,2024,7,12,Inverno
ACRE,SENADOR GUIOMARD,Amazônia,2024,7,12,Inverno
BAHIA,PARATINGA,Caatinga,2024,7,12,Inverno
BAHIA,BREJOLÂNDIA,Cerrado,2024,7,12,Inverno
MINAS GERAIS,PERDIZES,Cerrado,2024,7,12,Inverno
MINAS GERAIS,PATROCÍNIO,Cerrado,2024,7,12,Inverno
MINAS GERAIS,ARAXÁ,Cerrado,2024,7,12,Inverno
MARANHÃO,SAMBAÍBA,Cerrado,2024,7,12,Inverno
TOCANTINS,NOVO ALEGRE,Cerrado,2024,7,12,Inverno
TOCANTINS,NOVA OLINDA,Cerrado,2024,7,12,Inverno
TOCANTINS,ARAGUAÍNA,Cerrado,2024,7,12,Inverno
TOCANTINS,COLMÉIA,Amazônia,2024,7,12,Inverno
TOCANTINS,FIGUEIRÓPOLIS,Cerrado,2024,7,12,Inverno
SÃO PAULO,CARDOSO,Mata Atlântica,2024,7,12,Inverno
TOCANTINS,SANTA FÉ DO ARAGUAIA,Amazônia,2024,7,12,Inverno
TOCANTINS,PIRAQUÊ,Cerrado,2024,7,12,Inverno
PARÁ,SAPUCAIA,Amazônia,2024,7,12,Inverno
MATO GROSSO,COCALINHO,Cerrado,2024,7,12,Inverno
MATO GROSSO DO SUL,CHAPADÃO DO SUL,Cerrado,2024,7,12,Inverno
PARÁ,OURILÂNDIA DO NORTE,Amazônia,2024,7,12,Inverno
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2024,7,12,Inverno
MATO GROSSO DO SUL,DOIS IRMÃOS DO BURITI,Cerrado,2024,7,12,Inverno
MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado,2024,7,12,Inverno
MATO GROSSO,NOVO MUNDO,Amazônia,2024,7,12,Inverno
MATO GROSSO,PARANAÍTA,Amazônia,2024,7,12,Inverno
MATO GROSSO,NOVA MONTE VERDE,Amazônia,2024,7,12,Inverno
MATO GROSSO,NOVA LACERDA,Amazônia,2024,7,12,Inverno
RONDÔNIA,CEREJEIRAS,Amazônia,2024,7,12,Inverno
RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,2024,7,12,Inverno
ESPÍRITO SANTO,NOVA VENÉCIA,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,JOAQUIM FELÍCIO,Cerrado,2024,7,12,Inverno
MINAS GERAIS,CONCEIÇÃO DO MATO DENTRO,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,SÃO GONÇALO DO PARÁ,Cerrado,2024,7,12,Inverno
MINAS GERAIS,TRÊS MARIAS,Cerrado,2024,7,12,Inverno
GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,2024,7,12,Inverno
MATO GROSSO,NOVA CANAÃ DO NORTE,Amazônia,2024,7,12,Inverno
MATO GROSSO,ALTA FLORESTA,Amazônia,2024,7,12,Inverno
MATO GROSSO,ITANHANGÁ,Amazônia,2024,7,12,Inverno
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2024,7,12,Inverno
MATO GROSSO,NOVA MARINGÁ,Amazônia,2024,7,12,Inverno
MATO GROSSO,ARENÁPOLIS,Amazônia,2024,7,12,Inverno
MATO GROSSO,COLNIZA,Amazônia,2024,7,12,Inverno
MATO GROSSO,JUÍNA,Cerrado,2024,7,12,Inverno
MATO GROSSO,COMODORO,Amazônia,2024,7,12,Inverno
RONDÔNIA,VILHENA,Amazônia,2024,7,12,Inverno
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2024,7,12,Inverno
RONDÔNIA,ARIQUEMES,Amazônia,2024,7,12,Inverno
RONDÔNIA,COSTA MARQUES,Amazônia,2024,7,12,Inverno
PARÁ,JACAREACANGA,Amazônia,2024,7,12,Inverno
AMAZONAS,MAUÉS,Amazônia,2024,7,12,Inverno
AMAZONAS,URUCURITUBA,Amazônia,2024,7,12,Inverno
MARANHÃO,PIRAPEMAS,Cerrado,2024,7,12,Inverno
PARÁ,MOCAJUBA,Amazônia,2024,7,12,Inverno
PARÁ,IGARAPÉ-MIRI,Amazônia,2024,7,12,Inverno
PARÁ,PARAUAPEBAS,Amazônia,2024,7,12,Inverno
PARÁ,MARABÁ,Amazônia,2024,7,12,Inverno
AMAZONAS,CANUTAMA,Amazônia,2024,7,12,Inverno
PARÁ,TRAIRÃO,Amazônia,2024,7,12,Inverno
AMAZONAS,PARINTINS,Amazônia,2024,7,12,Inverno
PARÁ,ÓBIDOS,Amazônia,2024,7,12,Inverno
PARÁ,CURRALINHO,Amazônia,2024,7,12,Inverno
AMAZONAS,BOCA DO ACRE,Amazônia,2024,7,12,Inverno
PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,2024,7,12,Inverno
PARÁ,PORTEL,Amazônia,2024,7,12,Inverno
PARÁ,PORTO DE MOZ,Amazônia,2024,7,12,Inverno
MARANHÃO,MATINHA,Amazônia,2024,7,12,Inverno
PARÁ,ELDORADO DO CARAJÁS,Amazônia,2024,7,12,Inverno
MARANHÃO,MORROS,Cerrado,2024,7,12,Inverno
AMAZONAS,BORBA,Amazônia,2024,7,12,Inverno
AMAZONAS,AUTAZES,Amazônia,2024,7,12,Inverno
TOCANTINS,PRAIA NORTE,Cerrado,2024,7,12,Inverno
MARANHÃO,DAVINÓPOLIS,Cerrado,2024,7,12,Inverno
MARANHÃO,CAMPESTRE DO MARANHÃO,Cerrado,2024,7,12,Inverno
AMAZONAS,TEFÉ,Amazônia,2024,7,12,Inverno
ESPÍRITO SANTO,LARANJA DA TERRA,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,ITABIRITO,Mata Atlântica,2024,7,12,Inverno
ESPÍRITO SANTO,VITÓRIA,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,CAMPO BELO,Mata Atlântica,2024,7,12,Inverno
ESPÍRITO SANTO,ITAPEMIRIM,Mata Atlântica,2024,7,12,Inverno
BAHIA,MAIQUINIQUE,Mata Atlântica,2024,7,12,Inverno
GOIÁS,PLANALTINA,Cerrado,2024,7,12,Inverno
BAHIA,MORTUGABA,Caatinga,2024,7,12,Inverno
BAHIA,ITARANTIM,Mata Atlântica,2024,7,12,Inverno
SÃO PAULO,ITAPIRA,Cerrado,2024,7,12,Inverno
MINAS GERAIS,CONCEIÇÃO DO RIO VERDE,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,ALFENAS,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,SETUBINHA,Mata Atlântica,2024,7,12,Inverno
MINAS GERAIS,ITAMARANDIBA,Mata Atlântica,2024,7,12,Inverno
SÃO PAULO,PONTAL,Cerrado,2024,7,12,Inverno
BAHIA,CANARANA,Caatinga,2024,7,12,Inverno
MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2024,7,12,Inverno
MARANHÃO,PRIMEIRA CRUZ,Cerrado,2024,7,12,Inverno
PARÁ,ABEL FIGUEIREDO,Amazônia,2024,7,12,Inverno
MARANHÃO,CIDELÂNDIA,Amazônia,2024,7,12,Inverno
MARANHÃO,PARNARAMA,Caatinga,2024,7,12,Inverno
MARANHÃO,ITAPECURU MIRIM,Amazônia,2024,7,12,Inverno
RIO GRANDE DO SUL,MANOEL VIANA,Pampa,2024,7,12,Inverno
RIO GRANDE DO SUL,QUARAÍ,Pampa,2024,7,12,Inverno
MATO GROSSO,ALTO ARAGUAIA,Cerrado,2024,7,12,Inverno
PARANÁ,URAÍ,Mata Atlântica,2024,7,12,Inverno
MATO GROSSO DO SUL,CAMAPUÃ,Cerrado,2024,7,12,Inverno
MATO GROSSO,RONDONÓPOLIS,Cerrado,2024,7,12,Inverno
MATO GROSSO,COMODORO,Cerrado,2024,7,12,Inverno
MATO GROSSO,DIAMANTINO,Cerrado,2024,7,12,Inverno
RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,2024,7,12,Inverno
AMAZONAS,NOVO ARIPUANÃ,Amazônia,2024,7,12,Inverno
AMAZONAS,ITAMARATI,Amazônia,2024,7,12,Inverno
AMAZONAS,ENVIRA,Amazônia,2024,7,12,Inverno
ACRE,FEIJÓ,Amazônia,2024,7,12,Inverno
ACRE,RIO BRANCO,Amazônia,2024,7,12,Inverno
ACRE,SENA MADUREIRA,Amazônia,2024,7,12,Inverno
ACRE,PORTO ACRE,Amazônia,2024,7,12,Inverno
ACRE,ACRELÂNDIA,Amazônia,2024,7,12,Inverno
ACRE,PLÁCIDO DE CASTRO,Amazônia,2024,7,12,Inverno
RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,2024,7,12,Inverno
RONDÔNIA,MACHADINHO D'OESTE,Amazônia,2024,7,12,Inverno
AMAZONAS,HUMAITÁ,Amazônia,2024,7,12,Inverno
AMAZONAS,BARCELOS,Amazônia,2024,7,12,Inverno
AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,2024,7,12,Inverno
AMAZONAS,IRANDUBA,Amazônia,2024,7,12,Inverno
ACRE,TARAUACÁ,Amazônia,2024,7,12,Inverno
PIAUÍ,NAZARÉ DO PIAUÍ,Caatinga,2024,7,12,Inverno
AMAZONAS,PAUINI,Amazônia,2024,7,12,Inverno
GOIÁS,GOIANÉSIA,Cerrado,2024,7,13,Inverno
PARÁ,PARAGOMINAS,Amazônia,2024,7,13,Inverno
PARÁ,IPIXUNA DO PARÁ,Amazônia,2024,7,13,Inverno
MINAS GERAIS,ALFENAS,Mata Atlântica,2024,7,13,Inverno
MINAS GERAIS,PARACATU,Cerrado,2024,7,13,Inverno
GOIÁS,DOVERLÂNDIA,Cerrado,2024,7,13,Inverno
GOIÁS,SANTA ISABEL,Cerrado,2024,7,13,Inverno
MATO GROSSO,CÁCERES,Pantanal,2024,7,13,Inverno
BAHIA,JABORANDI,Cerrado,2024,7,13,Inverno
GOIÁS,MOZARLÂNDIA,Cerrado,2024,7,13,Inverno
TOCANTINS,PARANÃ,Cerrado,2024,7,13,Inverno
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2024,7,13,Inverno
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2024,7,13,Inverno
TOCANTINS,SÃO VALÉRIO,Cerrado,2024,7,13,Inverno
TOCANTINS,NATIVIDADE,Cerrado,2024,7,13,Inverno
BAHIA,SANTA RITA DE CÁSSIA,Cerrado,2024,7,13,Inverno
PIAUÍ,PARNAGUÁ,Cerrado,2024,7,13,Inverno
TOCANTINS,CRIXÁS DO TOCANTINS,Cerrado,2024,7,13,Inverno
MATO GROSSO,QUERÊNCIA,Amazônia,2024,7,13,Inverno
TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2024,7,13,Inverno
TOCANTINS,PORTO NACIONAL,Cerrado,2024,7,13,Inverno
TOCANTINS,PARAÍSO DO TOCANTINS,Cerrado,2024,7,13,Inverno
TOCANTINS,APARECIDA DO RIO NEGRO,Cerrado,2024,7,13,Inverno
MATO GROSSO,NOVA SANTA HELENA,Amazônia,2024,7,13,Inverno
TOCANTINS,TOCANTÍNIA,Cerrado,2024,7,13,Inverno
MATO GROSSO,ITAÚBA,Amazônia,2024,7,13,Inverno
MATO GROSSO,MARCELÂNDIA,Amazônia,2024,7,13,Inverno
TOCANTINS,PEDRO AFONSO,Cerrado,2024,7,13,Inverno
TOCANTINS,ARAGUACEMA,Cerrado,2024,7,13,Inverno
MARANHÃO,BALSAS,Cerrado,2024,7,13,Inverno
PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,2024,7,13,Inverno
MATO GROSSO,JUARA,Amazônia,2024,7,13,Inverno
MARANHÃO,LORETO,Cerrado,2024,7,13,Inverno
MATO GROSSO,NOVA BANDEIRANTES,Amazônia,2024,7,13,Inverno
PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,2024,7,13,Inverno
MARANHÃO,NOVA IORQUE,Cerrado,2024,7,13,Inverno
MATO GROSSO,NOVA MONTE VERDE,Amazônia,2024,7,13,Inverno
PARÁ,FLORESTA DO ARAGUAIA,Amazônia,2024,7,13,Inverno
TOCANTINS,ARAGUAÍNA,Amazônia,2024,7,13,Inverno
PARÁ,XINGUARA,Amazônia,2024,7,13,Inverno
MATO GROSSO,COLNIZA,Amazônia,2024,7,13,Inverno
TOCANTINS,AGUIARNÓPOLIS,Cerrado,2024,7,13,Inverno
MARANHÃO,SANTA FILOMENA DO MARANHÃO,Cerrado,2024,7,13,Inverno
MARANHÃO,BARRA DO CORDA,Cerrado,2024,7,13,Inverno
RONDÔNIA,MACHADINHO D'OESTE,Amazônia,2024,7,13,Inverno
RONDÔNIA,CUJUBIM,Amazônia,2024,7,13,Inverno
PARÁ,ITUPIRANGA,Amazônia,2024,7,13,Inverno
MARANHÃO,SÃO BERNARDO,Cerrado,2024,7,13,Inverno
PARÁ,RONDON DO PARÁ,Amazônia,2024,7,13,Inverno
PARÁ,JACAREACANGA,Amazônia,2024,7,13,Inverno
PARÁ,ANAPU,Amazônia,2024,7,13,Inverno
MINAS GERAIS,IBIRACI,Cerrado,2024,7,13,Inverno
GOIÁS,PADRE BERNARDO,Cerrado,2024,7,13,Inverno
BAHIA,SÃO DESIDÉRIO,Cerrado,2024,7,13,Inverno
TOCANTINS,CRISTALÂNDIA,Cerrado,2024,7,13,Inverno
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2024,7,13,Inverno
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2024,7,13,Inverno
PIAUÍ,CRISTALÂNDIA DO PIAUÍ,Cerrado,2024,7,13,Inverno
TOCANTINS,BARROLÂNDIA,Cerrado,2024,7,13,Inverno
TOCANTINS,MONTE DO CARMO,Cerrado,2024,7,13,Inverno
MATO GROSSO,SANTA CARMEM,Amazônia,2024,7,13,Inverno
MARANHÃO,PASTOS BONS,Cerrado,2024,7,13,Inverno
PARÁ,CAPITÃO POÇO,Amazônia,2024,7,13,Inverno
PARÁ,AURORA DO PARÁ,Amazônia,2024,7,13,Inverno
RONDÔNIA,COSTA MARQUES,Amazônia,2024,7,13,Inverno
RONDÔNIA,NOVA MAMORÉ,Amazônia,2024,7,13,Inverno
RONDÔNIA,ITAPUÃ DO OESTE,Amazônia,2024,7,13,Inverno
ACRE,SENADOR GUIOMARD,Amazônia,2024,7,13,Inverno
RONDÔNIA,PORTO VELHO,Amazônia,2024,7,13,Inverno
RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,2024,7,13,Inverno
AMAZONAS,LÁBREA,Amazônia,2024,7,13,Inverno
AMAZONAS,BOCA DO ACRE,Amazônia,2024,7,13,Inverno
CEARÁ,CRUZ,Caatinga,2024,7,13,Inverno
MARANHÃO,PARNARAMA,Cerrado,2024,7,13,Inverno
MARANHÃO,BURITI BRAVO,Cerrado,2024,7,13,Inverno
PIAUÍ,JOAQUIM PIRES,Caatinga,2024,7,13,Inverno
PARAÍBA,PITIMBU,Mata Atlântica,2024,7,13,Inverno
MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado,2024,7,13,Inverno
BAHIA,JUAZEIRO,Caatinga,2024,7,13,Inverno
PERNAMBUCO,RECIFE,Mata Atlântica,2024,7,13,Inverno
BAHIA,BARRA,Caatinga,2024,7,13,Inverno
PIAUÍ,FLORIANO,Caatinga,2024,7,13,Inverno
BAHIA,RIACHÃO DAS NEVES,Cerrado,2024,7,13,Inverno
BAHIA,ANGICAL,Cerrado,2024,7,13,Inverno
BAHIA,MUCURI,Mata Atlântica,2024,7,13,Inverno
MINAS GERAIS,MESQUITA,Mata Atlântica,2024,7,13,Inverno
MINAS GERAIS,ITAMARANDIBA,Cerrado,2024,7,13,Inverno
MINAS GERAIS,INHAPIM,Mata Atlântica,2024,7,13,Inverno
MINAS GERAIS,CAETANÓPOLIS,Cerrado,2024,7,13,Inverno
MINAS GERAIS,BALDIM,Cerrado,2024,7,13,Inverno
BAHIA,LAGOA REAL,Caatinga,2024,7,13,Inverno
MINAS GERAIS,MONTES CLAROS,Cerrado,2024,7,13,Inverno
MINAS GERAIS,VERDELÂNDIA,Caatinga,2024,7,13,Inverno
MINAS GERAIS,NINHEIRA,Mata Atlântica,2024,7,13,Inverno
BAHIA,MARACÁS,Mata Atlântica,2024,7,13,Inverno
SÃO PAULO,MOCOCA,Cerrado,2024,7,13,Inverno
MINAS GERAIS,LAGOA DOURADA,Mata Atlântica,2024,7,13,Inverno
MINAS GERAIS,AGUANIL,Cerrado,2024,7,13,Inverno
MINAS GERAIS,DIVINO,Mata Atlântica,2024,7,13,Inverno
PIAUÍ,LUZILÂNDIA,Caatinga,2024,7,13,Inverno
PIAUÍ,NAZARÉ DO PIAUÍ,Caatinga,2024,7,13,Inverno
MARANHÃO,URBANO SANTOS,Cerrado,2024,7,13,Inverno
MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,2024,7,13,Inverno
MARANHÃO,CODÓ,Cerrado,2024,7,13,Inverno
MARANHÃO,ALDEIAS ALTAS,Cerrado,2024,7,13,Inverno
MARANHÃO,CHAPADINHA,Cerrado,2024,7,13,Inverno
MARANHÃO,BURITI,Cerrado,2024,7,13,Inverno
MARANHÃO,PASSAGEM FRANCA,Cerrado,2024,7,13,Inverno
MARANHÃO,MIRADOR,Cerrado,2024,7,13,Inverno
MARANHÃO,COLINAS,Cerrado,2024,7,13,Inverno
MARANHÃO,GOVERNADOR LUIZ ROCHA,Cerrado,2024,7,13,Inverno
MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,2024,7,13,Inverno
MARANHÃO,LAGOA GRANDE DO MARANHÃO,Cerrado,2024,7,13,Inverno
MARANHÃO,GRAJAÚ,Cerrado,2024,7,13,Inverno
MARANHÃO,FORMOSA DA SERRA NEGRA,Cerrado,2024,7,13,Inverno
MARANHÃO,FERNANDO FALCÃO,Cerrado,2024,7,13,Inverno
MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,2024,7,13,Inverno
PARÁ,TOMÉ-AÇU,Amazônia,2024,7,13,Inverno
PARÁ,DOM ELISEU,Amazônia,2024,7,13,Inverno
PARÁ,MOJU,Amazônia,2024,7,13,Inverno
PARÁ,BAIÃO,Amazônia,2024,7,13,Inverno
MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,2024,7,13,Inverno
PARÁ,ULIANÓPOLIS,Amazônia,2024,7,13,Inverno
MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2024,7,13,Inverno
MARANHÃO,BOM JARDIM,Amazônia,2024,7,13,Inverno
PARÁ,TAILÂNDIA,Amazônia,2024,7,13,Inverno
PARÁ,ALENQUER,Amazônia,2024,7,13,Inverno
PIAUÍ,BOA HORA,Caatinga,2024,7,13,Inverno
PIAUÍ,BARRAS,Caatinga,2024,7,13,Inverno
PIAUÍ,PIRACURUCA,Caatinga,2024,7,13,Inverno
MARANHÃO,MATÕES,Cerrado,2024,7,13,Inverno
BAHIA,TANQUE NOVO,Caatinga,2024,7,13,Inverno
BAHIA,OUROLÂNDIA,Caatinga,2024,7,13,Inverno
PIAUÍ,URUÇUÍ,Cerrado,2024,7,13,Inverno
PIAUÍ,SEBASTIÃO LEAL,Cerrado,2024,7,13,Inverno
BAHIA,FEIRA DA MATA,Cerrado,2024,7,13,Inverno
MINAS GERAIS,JUVENÍLIA,Cerrado,2024,7,13,Inverno
BAHIA,MORPARÁ,Caatinga,2024,7,13,Inverno
BAHIA,MACAÚBAS,Caatinga,2024,7,13,Inverno
PIAUÍ,RIBEIRO GONÇALVES,Cerrado,2024,7,13,Inverno
MARANHÃO,SAMBAÍBA,Cerrado,2024,7,13,Inverno
MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado,2024,7,13,Inverno
TOCANTINS,RECURSOLÂNDIA,Cerrado,2024,7,13,Inverno
TOCANTINS,CAMPOS LINDOS,Cerrado,2024,7,13,Inverno
TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,2024,7,13,Inverno
TOCANTINS,MATEIROS,Cerrado,2024,7,13,Inverno
